,Hotel Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
10,Magnuson Convention Center Hotel,-1.0,-1.0,-1.0,-1,45.473833097595474,47.66619519094767,46.74681753889674,-1,31.18811881188119,32.88543140028288,33.097595473833096,-1,16.973125884016973,18.67043847241867,17.46817538896747,16.053748231966054,-1.0,40.24045261669024,40.169731258840166,-1,-1.0,-1.0,-1.0,-1,-1.0,30.48090523338048,30.056577086280058,28.5007072135785,26.52050919377652,28.217821782178216,28.28854314002829,26.52050919377652,-1,-1.0,-1.0,-1.0,34.794908062234796,36.916548797736915,35.36067892503536,34.15841584158416,12.871287128712872,14.356435643564355,13.507779349363508,12.588401697312587,39.321074964639315,41.15983026874116,40.52333804809052,40.169731258840166,34.2998585572843,36.35077793493635,-1.0,-1.0,39.46251768033947,41.51343705799152,41.089108910891085,38.96746817538897,-1.0,-1.0,-1.0,-1,3.6775106082036775,4.809052333804809,4.667609618104668,3.3239038189533243,23.125884016973124,-1.0,-1.0,-1.0,-1.0,17.043847241867045,16.69024045261669,15.417256011315416,32.53182461103253,34.37057991513437,33.16831683168317,32.03677510608204,5.091937765205092,6.082036775106082,6.152758132956153,5.021216407355021,41.86704384724187,43.705799151343705,42.998585572843,-1,27.65205091937765,29.632248939179632,28.42998585572843,27.157001414427157,50.424328147100425,52.475247524752476,-1.0,-1,39.533239038189535,41.654879773691654,40.66478076379067,40.24045261669024,-1.0,-1.0,-1,-1,35.148514851485146,36.98727015558699,40.099009900990104,38.82602545968883,-1.0,-1.0,-1.0,-1.0,-1.0,28.71287128712871,28.995756718528998,27.51060820367751,39.95756718528995,41.089108910891085,40.45261669024045,38.82602545968883,31.400282885431402,33.52192362093352,33.02687411598303,31.47100424328147,-1.0,-1.0,-1,-1,33.16831683168317,32.88543140028288,32.95615275813296,31.18811881188119,-1.0,-1.0,-1.0,-1,27.157001414427157,28.925035360678926,28.42998585572843,26.944837340876944,2.828854314002829,4.172560113154172,4.172560113154172,3.182461103253183,0.0,0.9900990099009901,0.8486562942008486,0.0,36.35077793493635,38.04809052333805,38.54314002828854,36.562942008486566,-1,30.48090523338048,30.763790664780764,29.066478076379067,12.517680339462517,13.861386138613863,14.073550212164074,12.871287128712872,-1,-1,-1,-1
11,Hilton Garden Inn New York West 35th Street,6.10200364298725,8.515482695810565,11.202185792349727,-1,31.51183970856102,29.918032786885245,30.191256830601095,28.278688524590162,-1.0,21.174863387978142,16.757741347905284,-1,18.670309653916213,6.9216757741347905,6.9216757741347905,5.009107468123862,22.859744990892533,-1.0,-1.0,19.854280510018217,30.100182149362475,27.367941712204008,26.320582877959925,25.956284153005466,22.950819672131146,22.176684881602917,14.435336976320585,18.670309653916213,11.885245901639344,6.9216757741347905,10.974499089253188,5.783242258652095,-1,14.708561020036429,11.97632058287796,10.4735883424408,20.76502732240437,19.854280510018217,20.62841530054645,-1.0,-1,-1.0,-1.0,11.56648451730419,27.003642987249542,22.085610200364297,20.58287795992714,16.029143897996356,27.641165755919854,23.54280510018215,27.732240437158467,26.229508196721312,25.637522768670312,24.271402550091075,28.64298724954463,28.64298724954463,7.969034608378871,13.570127504553733,13.934426229508196,13.069216757741348,1.2750455373406193,6.193078324225866,8.515482695810565,5.783242258652095,-1,-1.0,-1.0,-1.0,19.626593806921676,20.99271402550091,10.200364298724955,6.602914389799635,-1,27.094717668488162,23.2695810564663,26.229508196721312,-1,-1,-1,-1,33.51548269581057,35.564663023679415,35.10928961748634,33.56102003642987,30.191256830601095,33.1056466302368,26.730418943533696,27.003642987249542,30.100182149362475,32.01275045537341,35.10928961748634,37.43169398907104,30.783242258652095,23.99817850637523,26.04735883424408,26.229508196721312,26.41165755919854,20.856102003642988,20.856102003642988,-1,-1,31.284153005464482,26.548269581056466,27.550091074681237,-1.0,3.5063752276867035,16.21129326047359,18.351548269581055,30.191256830601095,28.324225865209474,22.176684881602917,27.003642987249542,21.26593806921676,19.444444444444446,14.5264116575592,23.90710382513661,39.845173041894355,36.56648451730419,29.918032786885245,31.51183970856102,-1.0,16.120218579234972,9.562841530054644,6.056466302367942,35.88342440801457,35.10928961748634,31.102003642987246,28.4608378870674,61.338797814207645,40.84699453551913,39.936247723132965,37.704918032786885,-1.0,-1.0,21.67577413479053,-1,6.9216757741347905,11.384335154826958,9.47176684881603,11.885245901639344,8.743169398907105,1.5482695810564664,0.0,0.31876138433515483,32.28597449908926,34.244080145719494,38.25136612021858,-1.0,40.02732240437158,34.380692167577415,33.83424408014572,37.56830601092896,7.923497267759563,9.836065573770492,7.923497267759563,7.240437158469945,-1,9.699453551912567,5.373406193078324,17.987249544626593
12,Hilton Garden Inn New York-Times Square Central,16.93794506612411,-1.0,19.53204476093591,17.395727365208547,38.708036622583926,37.08036622583927,-1.0,30.925737538148525,22.533062054933875,21.617497456765005,-1.0,-1,1.4242115971515767,2.4923702950152595,10.27466937945066,12.970498474059003,30.773143438453715,33.11291963377416,33.26551373346897,31.23092573753815,40.43743641912513,33.72329603255341,46.0325534079349,32.960325534079345,23.80467955239064,-1.0,14.191251271617498,21.973550356052897,13.326551373346899,12.817904374364192,15.25940996948118,13.784333672431332,23.346897253306206,20.091556459816886,-1.0,14.649033570701933,30.620549338758902,32.29908443540183,31.4852492370295,29.7558494404883,23.143438453713124,2.797558494404883,15.005086469989829,16.022380467955237,26.653102746693797,23.90640895218718,22.177009155645983,30.671414038657176,-1,35.04577822990844,-1.0,-1.0,-1.0,29.7558494404883,35.3001017293998,31.99389623601221,10.27466937945066,-1.0,-1.0,14.903357070193286,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,21.617497456765005,-1.0,-1,-1,37.843336724313325,42.16683621566632,-1.0,39.31841302136318,-1,-1,-1,-1,-1.0,37.08036622583927,41.658189216683624,39.77619532044761,-1.0,31.688708036622582,39.42014242115972,-1,-1.0,-1.0,47.60935910478128,48.7792472024415,37.538148524923706,39.827060020345876,22.126144455747713,21.1088504577823,-1.0,-1.0,-1,-1,42.472024415055955,-1.0,-1.0,36.46998982706002,-1.0,6.86673448626653,10.020345879959308,-1.0,43.33672431332655,34.33367243133266,34.33367243133266,-1,36.876907426246184,29.704984740590028,24.669379450661243,32.807731434384536,37.8942014242116,41.91251271617497,33.825025432349946,36.36826042726348,52.13631739572736,28.53509664292981,16.7853509664293,9.053916581892167,48.677517802644964,22.634791454730415,37.08036622583927,39.87792472024415,-1.0,-1.0,-1.0,34.58799593082401,31.79043743641913,20.600203458799594,-1,-1,-1,6.86673448626653,6.86673448626653,2.2889114954221768,-1,-1.0,0.3051881993896236,0.0,-1,33.825025432349946,39.92878942014242,-1.0,31.79043743641913,-1.0,-1.0,-1.0,-1,-1.0,-1.0,1.3224821973550356,7.884028484231943,11.037639877924722,13.47914547304171,13.58087487283825
13,Conrad New York,42.263898191560614,23.844608171466845,36.570663094440725,48.29202947086404,31.882116543871398,37.910247823174814,43.93837910247823,-1,-1.0,39.24983255190891,49.296718017414605,-1,11.788345612860013,13.127930341594105,18.486269256530473,24.21299397186872,34.89618218352311,38.91493636972538,41.59410582719357,55.65974547890155,-1.0,-1.0,-1.0,67.38111185532485,46.95244474212994,42.93369055592766,30.877427997320833,36.905559276624246,-1.0,22.17012726054923,21.50033489618218,31.547220361687877,-1,14.467515070328199,10.448760884125921,6.430006697923643,-1,61.01808439383791,65.0368385800402,67.38111185532485,-1,41.92900200937709,30.877427997320833,20.830542531815137,-1,38.58004018754186,-1.0,-1.0,-1,51.306095110515734,46.95244474212994,-1.0,-1.0,-1.0,46.28265237776289,-1,18.151373074346953,23.844608171466845,34.56128600133959,40.924313462826525,14.467515070328199,16.141995981245813,20.931011386470193,-1,-1,42.93369055592766,46.28265237776289,49.966510381781646,46.95244474212994,42.93369055592766,46.95244474212994,-1,-1,46.95244474212994,39.91962491627595,32.886805090421966,-1,0.8037508372404554,0.0,3.415941058271936,-1.0,-1.0,-1.0,67.38111185532485,49.966510381781646,54.989953114534494,45.746818486269255,-1,-1.0,-1.0,-1.0,-1,-1,-1.0,50.971198928332214,50.301406563965166,48.5934360348292,43.13462826523778,50.301406563965166,-1,-1,-1.0,65.0368385800402,67.38111185532485,-1.0,-1.0,32.886805090421966,44.60817146684528,60.01339584728734,51.97588747488279,-1,-1,45.277963831212325,39.58472873409244,35.90087073007368,50.301406563965166,53.985264567983926,46.95244474212994,39.91962491627595,-1,56.66443402545212,45.612860013395846,48.62692565304755,50.971198928332214,49.296718017414605,42.598794373744134,35.90087073007368,52.98057602143336,-1.0,-1.0,58.338914936369726,66.04152712659076,50.301406563965166,43.60348292029471,43.93837910247823,-1,24.17950435365037,-1.0,23.50971198928332,-1,24.849296718017413,19.223040857334226,16.141995981245813,14.467515070328199,-1,38.91493636972538,40.924313462826525,45.94775619557937,-1,-1.0,50.971198928332214,60.34829202947086,26.188881446751505,20.495646349631613,18.151373074346953,22.505023442732753,20.16075016744809,17.14668452779638,14.132618888144673,12.793034159410583
14,Wyndham Garden Brooklyn Sunset Park,-1.0,5.851063829787234,8.434650455927052,-1,-1.0,24.012158054711247,27.583586626139816,33.73860182370821,-1.0,7.142857142857142,-1.0,-1,21.732522796352583,12.917933130699089,12.310030395136778,-1,28.951367781155014,18.009118541033434,19.376899696048632,-1,-1.0,24.012158054711247,36.39817629179331,25.53191489361702,-1.0,4.5592705167173255,7.142857142857142,-1,-1.0,28.039513677811552,-1.0,-1,-1,-1.0,7.142857142857142,-1.0,37.91793313069909,-1.0,24.012158054711247,28.951367781155014,-1,-1.0,5.851063829787234,-1.0,-1,-1.0,20.288753799392097,-1.0,28.951367781155014,26.21580547112462,24.012158054711247,25.53191489361702,32.598784194528875,25.759878419452885,-1.0,-1,-1.0,1.9756838905775076,8.434650455927052,-1,-1.0,4.5592705167173255,-1.0,-1,-1,5.851063829787234,2.5835866261398177,-1.0,-1.0,2.5835866261398177,5.851063829787234,-1,-1,29.635258358662615,24.012158054711247,33.73860182370821,0.8358662613981762,0.0,1.9756838905775076,-1,-1.0,24.012158054711247,43.237082066869306,-1,-1.0,19.376899696048632,15.19756838905775,25.53191489361702,-1.0,34.04255319148936,38.67781155015197,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,11.018237082066868,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.911854103343465,-1.0,-1.0,-1.0,-1,-1,-1.0,36.39817629179331,-1.0,-1,-1.0,22.036474164133736,24.012158054711247,-1,-1.0,0.0,1.9756838905775076,-1,34.878419452887535,22.036474164133736,24.012158054711247,-1,44.756838905775076,41.413373860182375,-1.0,-1,4.407294832826747,4.5592705167173255,7.142857142857142,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,24.012158054711247,22.036474164133736,22.112462006079028,-1,7.142857142857142,4.5592705167173255,-1.0,31.0790273556231,31.0790273556231,-1.0,-1.0,-1,13.601823708206688,14.893617021276595,-1
15,Hilton Newark Airport,12.925969447708576,18.80141010575793,24.676850763807284,-1,11.750881316098708,16.45123384253819,21.151586368977675,-1,12.925969447708576,18.80141010575793,24.676850763807284,-1,0.4700352526439483,15.276145710928319,11.398354876615747,-1,14.101057579318448,19.9764982373678,25.851938895417153,-1,14.101057579318448,21.151586368977675,28.202115158636897,-1,-1.0,-1.0,-1,-1,8.225616921269095,15.276145710928319,15.276145710928319,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,21.151586368977675,14.101057579318448,-1,-1.0,18.80141010575793,14.101057579318448,-1,-1.0,14.101057579318448,5.875440658049354,-1,-1.0,18.80141010575793,12.925969447708576,3.525264394829612,11.750881316098708,19.9764982373678,-1,4.700352526439483,14.101057579318448,19.9764982373678,28.202115158636897,8.225616921269095,15.276145710928319,15.276145710928319,-1,-1,18.80141010575793,24.676850763807284,30.552291421856637,-1.0,24.676850763807284,21.151586368977675,-1,36.427732079905994,-1.0,-1.0,-1.0,-1,-1,-1,-1,25.851938895417153,36.427732079905994,-1.0,-1,-1.0,24.676850763807284,18.80141010575793,-1,12.925969447708576,18.80141010575793,19.9764982373678,-1,-1,-1.0,18.80141010575793,-1.0,-1.0,-1.0,16.45123384253819,-1,-1,-1.0,-1.0,-1.0,14.101057579318448,9.400705052878966,-1.0,5.875440658049354,28.202115158636897,24.676850763807284,16.45123384253819,-1,30.552291421856637,24.676850763807284,-1.0,-1,-1.0,-1.0,-1,-1,14.101057579318448,-1.0,16.45123384253819,5.875440658049354,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,24.676850763807284,-1,-1,19.9764982373678,-1.0,18.80141010575793,-1,-1,-1.0,15.276145710928319,8.225616921269095,-1,21.151586368977675,27.027027027027028,32.90246768507638,-1,25.851938895417153,29.37720329024677,-1.0,-1,-1.0,15.276145710928319,8.225616921269095,0.0,4.700352526439483,9.400705052878966,14.101057579318448
16,Omni Berkshire Place,29.735234215885946,26.3408010862186,32.11133740665309,37.20298710115411,-1.0,32.11133740665309,33.46911065852003,30.75356415478615,28.716904276985744,-1.0,20.90970807875085,22.267481330617787,3.7678207739307537,4.039375424304141,8.384249830278344,11.337406653088934,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,37.88187372708758,32.11133740665309,28.377460964019008,25.661914460285136,11.065852002715546,8.282416836388323,11.201629327902241,14.188730482009504,35.84521384928717,22.267481330617787,27.359131025118806,23.625254582484725,-1,-1.0,-1.0,-1.0,-1,36.52410047522064,-1.0,-1.0,38.119484046164295,33.43516632722336,30.448065173116092,33.16361167684996,23.08214528173795,21.181262729124235,22.335369993211135,-1.0,-1.0,46.06245756958588,58.58791581805839,64.01900882552613,-1.0,-1.0,-1.0,16.4969450101833,0.0,1.9348268839103868,9.775967413441954,8.655804480651732,49.762389680923285,-1.0,32.11133740665309,38.90020366598778,33.80855397148676,29.05634758995248,-1,25.3224711473184,-1,26.3408010862186,-1.0,-1.0,-1,10.217243720298711,9.708078750848609,6.313645621181263,50.101832993890014,-1.0,-1.0,-1,-1.0,-1.0,-1,-1,-1.0,47.04684317718941,50.44127630685675,51.25594025797692,-1,-1.0,-1.0,-1.0,54.17515274949084,-1.0,-1,42.63408010862186,-1,-1.0,27.732518669382213,25.016972165648337,-1.0,2.8513238289205702,3.122878479293958,20.061099796334013,38.96809232858113,36.15071283095723,33.36727766463001,-1,33.19755600814664,28.105906313645622,25.016972165648337,39.98642226748133,-1.0,35.50577053632043,-1,-1,35.1663272233537,29.803122878479293,35.77732518669382,33.77460964019009,33.16361167684996,30.448065173116092,28.818737270875765,-1,-1.0,-1.0,-1.0,-1,45.010183299389,32.11133740665309,31.432450780719616,-1,5.363204344874406,4.107264086897488,6.788866259334691,30.65173116089613,5.363204344874406,3.292600135777325,1.9348268839103868,0.03394433129667345,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,8.621860149355058,9.606245756958588,14.596062457569586,17.209775967413442,-1,12.355736591989137,3.122878479293958,-1
17,Hilton Times Square,22.673931265716682,14.165968147527241,24.350377200335288,21.29086336965633,29.67309304274937,31.852472757753564,39.77367979882649,29.253981559094722,20.955574182732605,21.54233025984912,28.45766974015088,27.829002514668904,20.871751886001675,18.440905280804696,25.81726739312657,-1,-1.0,36.29505448449287,45.55741827326069,37.091366303436715,49.28751047778709,51.38306789606035,55.57418273260687,37.091366303436715,24.685666387259012,30.008382229673092,16.72254819782062,27.954735959765298,19.321039396479463,23.051131601005867,27.703269069572507,-1,28.20620284995809,24.350377200335288,27.451802179379715,19.61441743503772,-1,39.77367979882649,27.40989103101425,37.4685666387259,21.668063704945514,23.009220452640402,12.489522212908634,24.685666387259012,20.871751886001675,45.1802179379715,28.583403185247274,32.43922883487008,49.832355406538134,-1.0,25.104777870913665,43.62950544844929,-1.0,-1.0,39.77367979882649,37.091366303436715,25.649622799664712,14.040234702430846,17.560771165129925,16.261525565800504,8.214585079631181,9.052808046940486,20.49455155071249,17.812238055322716,27.07460184409053,28.54149203688181,27.787091366303436,-1.0,28.751047778709136,15.129924559932942,15.213746856663873,23.72170997485331,29.170159262363786,-1.0,31.34953897736798,42.79128248113998,2.556580050293378,10.05867560771165,4.526404023470243,-1,44.25817267393127,46.77284157585918,59.34618608549874,47.86253143336127,32.43922883487008,42.078792958927075,30.13411567476949,-1,-1.0,40.528080469404856,44.383906119027664,52.8918692372171,37.4685666387259,35.12154233025985,33.989941324392284,32.858340318524725,42.12070410729254,29.798826487845766,20.32690695725063,17.979882648784574,43.92288348700754,40.4861693210394,38.60016764459346,38.97736797988265,-1.0,9.346186085498742,7.585917854149203,15.758591785414922,37.091366303436715,37.4685666387259,44.006705783738475,40.4861693210394,33.78038558256497,32.06202849958088,23.72170997485331,-1,-1.0,36.5046102263202,36.58843252305113,-1,-1.0,17.476948868398996,23.88935456831517,14.333612740989102,39.77367979882649,37.4685666387259,33.6127409891031,45.51550712489522,52.640402347024306,50.62866722548198,49.45515507124895,48.49119865884325,25.607711651299248,30.008382229673092,25.607711651299248,27.954735959765298,-1,-1.0,11.5674769488684,14.333612740989102,18.189438390611905,1.2573344509639564,0.0,26.27829002514669,-1,51.55071248952221,42.078792958927075,42.12070410729254,-1,29.798826487845766,33.19362950544845,39.77367979882649,19.740150880134117,13.453478625314332,-1.0,19.321039396479463,-1,-1,7.669740150880135,12.070410729253982
18,Park Hyatt New York,-1.0,26.92036645525018,27.71317829457364,28.505990133897114,-1.0,-1.0,-1.0,-1,-1.0,26.92036645525018,27.71317829457364,28.505990133897114,12.332628611698379,-1.0,4.052149400986611,7.980972515856237,-1.0,-1.0,-1.0,-1,-1.0,18.111346018322763,18.904157857646233,-1,-1.0,-1.0,-1,-1,0.0,4.052149400986611,4.052149400986611,7.980972515856237,26.127554615926705,26.92036645525018,27.71317829457364,-1.0,17.318534178999297,18.111346018322763,18.904157857646233,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,27.977448907681467,-1.0,-1,-1.0,26.92036645525018,27.71317829457364,26.127554615926705,-1.0,-1.0,-1.0,-1,-1,-1.0,27.71317829457364,28.505990133897114,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,7.011980267794221,6.219168428470754,20.577871740662438,-1,43.164200140944324,26.42706131078224,27.307963354474985,-1,-1.0,-1.0,-1,-1,31.712473572938688,-1.0,-1.0,-1,-1,-1.0,30.83157152924595,25.546159267089504,-1.0,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,30.83157152924595,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,26.92036645525018,27.71317829457364,-1,-1.0,-1.0,22.903453136011276,-1,-1,-1.0,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,7.980972515856237,0.8809020436927414,0.5285412262156448,0.0,-1,-1,-1,-1
19,Homewood Suites by Hilton NY Midtown Manhattan Times Square,11.730205278592376,9.286412512218964,11.730205278592376,24.437927663734115,32.25806451612903,37.634408602150536,34.21309872922776,30.791788856304986,3.4213098729227758,6.8426197458455515,11.241446725317692,27.370478983382206,-1.0,-1.0,-1.0,-1,41.544477028348,39.100684261974585,39.100684261974585,31.28054740957967,-1.0,-1.0,-1.0,34.701857282502445,21.50537634408602,37.14565004887586,36.168132942326494,-1,12.218963831867057,14.66275659824047,17.10654936461388,18.084066471163247,-1,1.466275659824047,34.21309872922776,26.881720430107524,35.67937438905181,29.32551319648094,38.6119257086999,-1.0,-1,15.640273704789834,-1.0,-1.0,-1,36.65689149560117,17.10654936461388,24.437927663734115,-1,34.21309872922776,-1.0,-1.0,37.634408602150536,36.65689149560117,41.544477028348,33.235581622678396,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,16.129032258064516,24.437927663734115,-1.0,18.084066471163247,17.10654936461388,7.331378299120235,17.10654936461388,-1,29.32551319648094,29.814271749755623,-1.0,-1,-1,9.775171065493646,1.466275659824047,42.52199413489736,-1.0,53.76344086021505,-1,35.67937438905181,43.499511241446726,-1,-1,39.100684261974585,-1.0,36.65689149560117,36.65689149560117,-1,39.589442815249264,36.168132942326494,24.437927663734115,-1.0,-1.0,-1,-1,-1,22.971652003910066,23.949169110459433,35.67937438905181,23.069403714565002,-1.0,28.347996089931577,-1.0,41.544477028348,-1.0,25.41544477028348,-1,43.01075268817204,27.370478983382206,25.90420332355816,22.971652003910066,37.634408602150536,41.544477028348,31.76930596285435,38.12316715542522,-1.0,-1.0,-1,-1,42.52199413489736,32.25806451612903,-1,-1,-1.0,-1.0,-1.0,-1,38.12316715542522,37.14565004887586,43.499511241446726,-1,25.90420332355816,10.263929618768328,9.286412512218964,23.949169110459433,18.084066471163247,10.75268817204301,2.4437927663734116,0.0,-1,42.03323558162268,39.100684261974585,-1.0,-1,34.21309872922776,31.28054740957967,-1.0,23.46041055718475,20.039100684261975,18.084066471163247,12.218963831867057,-1,-1,-1,20.039100684261975
20,Grand Hyatt New York,9.212880143112702,13.685152057245082,16.368515205724506,17.262969588550984,34.257602862254025,-1.0,34.257602862254025,31.5742397137746,25.313059033989266,26.207513416815743,25.313059033989266,36.94096601073345,-1.0,-1.0,-1.0,7.2450805008944545,43.20214669051878,37.83542039355993,44.09660107334526,-1,-1.0,-1.0,-1.0,-1,29.069767441860467,31.216457960644007,25.849731663685148,35.152057245080506,10.465116279069768,13.416815742397137,16.189624329159212,17.173524150268335,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,49.01610017889087,17.262969588550984,11.001788908765652,11.896243291592128,7.4239713774597496,27.101967799642217,-1.0,27.101967799642217,-1.0,-1,37.83542039355993,33.36314847942755,-1.0,-1.0,-1.0,-1.0,44.09660107334526,11.896243291592128,21.735241502683365,20.840787119856888,3.7567084078711988,0.7155635062611807,10.465116279069768,10.465116279069768,15.295169946332738,26.654740608228984,17.71019677996422,24.86583184257603,25.760286225402506,-1.0,21.735241502683365,15.47406082289803,22.62969588550984,-1,-1.0,-1.0,30.67978533094812,7.8711985688729875,-1,-1,3.2200357781753133,-1.0,-1.0,-1.0,27.996422182468695,44.991055456171736,38.7298747763864,39.62432915921288,41.41323792486583,-1.0,-1.0,-1.0,57.5134168157424,39.62432915921288,39.62432915921288,38.7298747763864,34.257602862254025,42.93381037567084,39.17710196779964,34.97316636851521,-1,-1,33.810375670840784,27.101967799642217,23.524150268336314,5.545617173524151,13.685152057245082,8.050089445438283,0.0,44.09660107334526,-1.0,26.207513416815743,22.62969588550984,40.51878354203936,-1.0,28.89087656529517,34.257602862254025,-1.0,38.7298747763864,37.83542039355993,40.51878354203936,-1.0,37.83542039355993,21.735241502683365,15.026833631484795,39.62432915921288,36.94096601073345,28.89087656529517,-1,-1.0,44.991055456171736,38.7298747763864,40.51878354203936,40.9660107334526,32.73703041144901,38.7298747763864,-1,11.896243291592128,9.615384615384617,-1,9.838998211091235,4.427549194991055,4.83005366726297,6.440071556350627,5.635062611806798,-1,-1.0,33.36314847942755,38.7298747763864,-1,36.493738819320214,36.493738819320214,35.59928443649374,9.212880143112702,4.651162790697675,7.2450805008944545,4.83005366726297,0.0,3.488372093023256,3.488372093023256,21.735241502683365
